loss,best_loss,timepoint,iteration
34134.57153778108,34134.57153778108,8.244966506958008,1
35418.359275243914,34134.57153778108,15.74333953857422,2
23843.722433708248,23843.722433708248,19.01659202575684,3
30719.84285281401,23843.722433708248,22.09237289428711,4
25559.021593729412,23843.722433708248,27.622593641281128,5
26435.64488269853,23843.722433708248,31.995343685150146,6
32004.61804411498,23843.722433708248,44.48297333717346,7
31968.150039292945,23843.722433708248,48.11227512359619,8
28122.901312501795,23843.722433708248,55.580281257629395,9
24244.402747669545,23843.722433708248,62.20059013366699,10
35135.43228522461,23843.722433708248,67.0207085609436,11
28765.17736721291,23843.722433708248,70.03664994239807,12
35748.35835862433,23843.722433708248,91.3147885799408,13
26425.231896104502,23843.722433708248,96.82705640792848,14
33285.02959320846,23843.722433708248,102.70634508132936,15
28191.319417569837,23843.722433708248,115.84423613548279,16
27079.49649933604,23843.722433708248,126.18958973884584,17
29577.891809687062,23843.722433708248,132.07685708999634,18
74232.76261055701,23843.722433708248,153.451735496521,19
30887.887934623886,23843.722433708248,158.17245507240298,20
28325.0538333112,23843.722433708248,173.62715601921082,21
29873.192485519103,23843.722433708248,182.45456457138062,22
28624.067229365664,23843.722433708248,199.98571705818176,23
29479.614429338504,23843.722433708248,209.4813425540924,24
33359.66509139437,23843.722433708248,214.0631256103516,25
70145.0992029562,23843.722433708248,223.0620834827423,26
33219.3471579595,23843.722433708248,231.83360719680786,27
31725.223396691337,23843.722433708248,242.7000074386597,28
27735.32408744725,23843.722433708248,246.71931099891663,29
29059.64022350836,23843.722433708248,252.98557114601132,30
37808.69866626689,23843.722433708248,256.17600011825556,31
25475.5069717291,23843.722433708248,259.4662091732025,32
26438.21145191028,23843.722433708248,263.50441551208496,33
28649.634782007506,23843.722433708248,272.51533579826355,34
31450.175221951427,23843.722433708248,277.08811616897583,35
26580.555265203013,23843.722433708248,283.5727863311768,36
28954.340200350216,23843.722433708248,292.6804480552673,37
27282.317132098487,23843.722433708248,298.31542706489563,38
30064.47384875842,23843.722433708248,305.4184079170227,39
32215.024413672552,23843.722433708248,312.4087281227112,40
29159.525380841118,23843.722433708248,324.47847318649286,41
28693.629976561348,23843.722433708248,331.3222208023072,42
23747.71512107446,23747.71512107446,339.768611907959,43
34423.662523690065,23747.71512107446,345.57010865211487,44
26803.086120194923,23747.71512107446,352.8417139053345,45
25331.482484855944,23747.71512107446,380.0749006271362,46
74064.04812782013,23747.71512107446,394.7437009811402,47
29545.197694401137,23747.71512107446,416.87954545021057,48
29395.01918334357,23747.71512107446,420.1089162826538,49
30160.921617989483,23747.71512107446,428.6411156654358,50
31303.49275593868,23747.71512107446,433.9200074672699,51
31114.76415445836,23747.71512107446,441.4808027744293,52
22995.774031943594,22995.774031943594,447.2703626155853,53
24806.157439468658,22995.774031943594,452.5602331161499,54
32965.53787626004,22995.774031943594,462.2738695144653,55
32965.76132655552,22995.774031943594,468.9620320796967,56
28802.1582219396,22995.774031943594,485.4619042873383,57
29208.315824648165,22995.774031943594,490.2890055179596,58
22518.85239699216,22518.85239699216,494.19157481193537,59
23484.77439630771,22518.85239699216,503.0538921356201,60
31375.481053383814,22518.85239699216,507.592762708664,61
22408.380575115807,22408.380575115807,511.8424072265625,62
30612.696409750803,22408.380575115807,520.1771326065063,63
31051.31797413908,22408.380575115807,526.7718949317932,64
27836.896591596567,22408.380575115807,535.6796581745149,65
29220.780152133946,22408.380575115807,551.5033731460571,66
24217.99639675605,22408.380575115807,555.5590949058534,67
37838.32888728201,22408.380575115807,563.5018689632417,68
28111.870136617006,22408.380575115807,573.4333651065826,69
27511.195544830738,22408.380575115807,577.3319451808931,70
30100.168094900888,22408.380575115807,587.658314704895,71
34228.707452270915,22408.380575115807,592.3218536376952,72
31414.505405210053,22408.380575115807,600.7872624397278,73
32307.446030825962,22408.380575115807,607.7466633319855,74
32307.758413387553,22408.380575115807,616.1052949428557,75
32236.889327614237,22408.380575115807,625.8193366527557,76
26482.617934161768,22408.380575115807,630.2555129528047,77
28353.04511147889,22408.380575115807,635.2372047901154,78
32717.540238718175,22408.380575115807,641.3987023830414,79
36300.24037840523,22408.380575115807,648.5536141395569,80
24138.139505252017,22408.380575115807,654.3171811103822,81
30359.419365390833,22408.380575115807,671.5551154613495,82
28312.51041862609,22408.380575115807,690.1165153980255,83
29318.621944721388,22408.380575115807,696.623123884201,84
31410.55870086833,22408.380575115807,701.7284851074219,85
33119.82114417774,22408.380575115807,708.8185367584229,86
32017.61090460166,22408.380575115807,719.748325586319,87
30479.07953297839,22408.380575115807,724.429817199707,88
28151.127278929536,22408.380575115807,731.8580071926117,89
26467.501582055003,22408.380575115807,738.3297023773192,90
26519.39605029677,22408.380575115807,744.6158719062805,91
31314.704066819435,22408.380575115807,751.3788361549377,92
32817.84311271895,22408.380575115807,756.6278078556061,93
30287.1078754411,22408.380575115807,764.2534296512604,94
30963.503980683407,22408.380575115807,771.0641932487488,95
29046.94231512236,22408.380575115807,782.7300493717194,96
28960.048683464676,22408.380575115807,786.7203958034515,97
24766.218523767806,22408.380575115807,797.2731854915619,98
34486.04759742934,22408.380575115807,801.8688726425171,99
24124.816507385854,22408.380575115807,805.1311552524568,100
25028.20163807455,22408.380575115807,812.9682445526123,101
26291.134096684906,22408.380575115807,816.3631749153137,102
29970.86879282282,22408.380575115807,821.4964210987091,103
30226.82233585227,22408.380575115807,827.0675332546234,104
29573.96598172204,22408.380575115807,834.229425907135,105
27524.43369934827,22408.380575115807,840.0737762451172,106
